Supplier Part Number,Part Description,Category L1,Category L2,Category L3,Category L4,Supplier,Part Description - Cleaned,Category L1 - Cleaned,Category L2 - Cleaned,Category L3 - Cleaned,Category L4 - Cleaned,Prediction,prob_Abrasives,prob_Automation Electrical,prob_Automation Mechanical,prob_Automation Welding,"prob_Chemicals, Oils & Lubricants",prob_Cutting Tools,prob_Gasses,prob_General,prob_Office Supplies,prob_Safety,prob_Tools
2496327,12C40MLO-S MALE ELBOW BSPP,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,12c40mlo s male elbow bspp,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,0.0011356043,0.00074431935,0.0012418219,0.0011134932,0.00086355564,0.00061446714,0.9908834,0.0011863998,0.0006451458,0.0010627839,0.00050901773
2667536,10691-N-4-4 FITTING,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,10691 n 4 4 fitting,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,0.0008830673,0.000747755,0.0009656641,0.0008434866,0.0006715171,0.0005295027,0.9927424,0.00094243756,0.00050167745,0.00082644075,0.00034604638
4869115,W-S-10 UNION 90 ELBOW S10 COMPRESSION,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,w s 10 union 90 elbow s10 compression,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,0.0009882856,0.00064776064,0.0011093409,0.00096904294,0.00075152906,0.00053873414,0.9920242,0.0010974597,0.0005614526,0.00092491193,0.00038727833
6242371,EW-S-16 SWIVEL ELBOW/O'RING,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,ew s 16 swivel elbow o ring,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,0.0009884036,0.00064783794,0.0011274228,0.00096915854,0.00075161876,0.00053879846,0.99214256,0.0010326153,0.0005615196,0.00086025347,0.00037986343
14063648,8XHBU2-S  FITTING,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,8xhbu2 s fitting,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,0.00087145256,0.000593249,0.001032422,0.00085890916,0.0006882846,0.0005033461,0.9928275,0.0009657455,0.0005142041,0.0007877653,0.00035713933
18831000,TF3409X4/M11847,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,tf3409x4 m11847,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,0.0008713266,0.00076631526,0.0010322727,0.00080306357,0.0006881851,0.0005426457,0.99268407,0.00094627537,0.00051412976,0.0007876515,0.00036410146
322654,7205X4 MALE CONN,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,7205x4 male conn,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,0.0008832355,0.00057890697,0.0010074627,0.0009253237,0.00067164504,0.0004684661,0.9929315,0.0009235111,0.000501773,0.00076872075,0.00033944522
323519,7325X6 BULKHEAD UNION,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,7325x6 bulkhead union,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,0.000883238,0.00057890866,0.0010074656,0.0008436496,0.0006716469,0.00046846745,0.99293435,0.0010023782,0.0005017744,0.00076872297,0.0003394462
310325,2404-16-16 STRAIGHT MJ-MP,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,2404 16 16 straight mj mp,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,0.0008715182,0.00059329375,0.0010324997,0.0008245587,0.0006883365,0.0004934345,0.99290234,0.00092758966,0.00051424286,0.00078782474,0.00036435627
3712765,31095614 1/4 X 1/4 MALE NPT ELBOW,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,31095614 1 4 x 1 4 male npt elbow,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,0.0010127727,0.00066381035,0.0011075013,0.0010668582,0.0007701499,0.00055208255,0.99192315,0.0010580745,0.00057536387,0.000881463,0.00038875008
8780994,31095611,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,31095611,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,0.0011945133,0.00095331774,0.0013062409,0.0012707206,0.0009083523,0.000651153,0.9902175,0.001224079,0.00067861215,0.0010607169,0.0005347641
310195,2404-08-08 STRAIGHT MJ-MP,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,2404 08 08 straight mj mp,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,0.0009050199,0.0005931853,0.0009896699,0.0009241852,0.0006882107,0.0005577285,0.9927209,0.0009648386,0.00051414885,0.0007876808,0.00035438282
1635402,KQ2H07-00A 40912 STRAIGHT UNION,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,kq2h07 00a 40912 straight union,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,0.0010125833,0.0008574253,0.0011072941,0.0010072917,0.00077000586,0.0005370719,0.99173766,0.0011254526,0.00057525624,0.00088129815,0.00038867735
7713266,5000S-25 METRIC DIN UNION 25-25,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,5000s 25 metric din union 25 25,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,0.0009260718,0.00060698355,0.001012691,0.00092123233,0.00070421933,0.0004911864,0.9925816,0.001009323,0.00052610866,0.0008060032,0.00041458735
8780988,31090420,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,31090420,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,0.0010126181,0.0007527813,0.0011073323,0.0011058121,0.00077003235,0.00055199827,0.99177176,0.001058458,0.00057527603,0.00090523134,0.00038869074
1635407,KQ2L07-34AS 1/8NPT X 40912 MALE ELBOW,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,kq2l07 34as 1 8npt x 40912 male elbow,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,0.0008713029,0.0007662944,0.0010322446,0.0008815534,0.0006881664,0.0004799896,0.992657,0.00096457684,0.0005141158,0.00078763004,0.000357078
1951987,"KQ2H03-00A FITTING, STR UNION",HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,kq2h03 00a fitting str union,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,0.00087123836,0.0007662377,0.0010321682,0.0008586981,0.0006881154,0.0005688954,0.9925835,0.000965451,0.0005140777,0.0007875717,0.0003640646
324184,6504-16-16  ADAPTER STRAIGHT MJ-FJS,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,6504 16 16 adapter straight mj fjs,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,0.00087119994,0.00076620386,0.0010321226,0.0008029468,0.00068808504,0.00054256676,0.9925397,0.0009859395,0.000514055,0.00078753696,0.00046965494
1952022,"KQ2L07-00A FITTING, UNION ELBOW",HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,kq2l07 00a fitting union elbow,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,0.0009750743,0.00066379004,0.001155184,0.00096103945,0.00077012635,0.0006366975,0.9918928,0.0010810029,0.00057534623,0.00088143605,0.00040745432
322356,7405X4X4 MALE ELBOW,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,7405x4x4 male elbow,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,0.0011505099,0.00078321935,0.001363025,0.0010603745,0.0009086877,0.00063380116,0.9905832,0.0012484053,0.00067886274,0.0010400243,0.0005499171
322654,7205X4 MALE CONN,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,7205x4 male conn,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,0.0008714705,0.0005932612,0.0010324431,0.00088095595,0.0006882988,0.00048008192,0.9928479,0.00094640994,0.0005142147,0.00078778155,0.0003571467
322660,7205X4X4 MALE CONN,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,7205x4x4 male conn,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,0.0009050561,0.00059320906,0.0009897095,0.0009874906,0.00068823824,0.00048003971,0.99276066,0.0009463267,0.00051416946,0.0007877123,0.0003474035
323886,7315X4X6 STRAIGHT THREAD CONN,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,7315x4x6 straight thread conn,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,0.00090504356,0.00059320085,0.0009896959,0.00096278376,0.0006882287,0.00049335725,0.9927469,0.0009647636,0.0005141623,0.00078770134,0.00035422196
1145959,KQ2H13-37AS 1/2NPT X 40910 STRAIGHT UNIO,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,kq2h13 37as 1 2npt x 40910 straight unio,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,0.0009048342,0.0007661865,0.0009894669,0.0009776022,0.0006880695,0.0005425545,0.99251723,0.00096517394,0.0005140434,0.00078751915,0.00034731833
1471202,C2404-08-06  M ADAPTER,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,c2404 08 06 m adapter,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,0.0009878943,0.0008365193,0.0011089015,0.0010358706,0.00075123133,0.0006088007,0.9916312,0.0010544218,0.0005612302,0.0009245456,0.0004994256
1620133,KQ2H03-34AS 1/8NPT X 11810 STRAIGHT UNIO,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,kq2h03 34as 1 8npt x 11810 straight unio,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,0.00088310847,0.00074778986,0.0009657091,0.00086516,0.0006715484,0.00046839874,0.99278873,0.00094199943,0.00050170085,0.0008264793,0.0003393964
1635395,KQ2H07-35AS 1/4NPT X 40912 MALE CONN,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,kq2h07 35as 1 4npt x 40912 male conn,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,0.0010675641,0.0009039814,0.0011674176,0.0011648004,0.0008118154,0.0005662336,0.9911436,0.0011610417,0.0006064915,0.0009291505,0.0004779312
1635398,KQ2H11-35AS 1/4NPT X 40976 MALE CONN,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,kq2h11 35as 1 4npt x 40976 male conn,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,0.00090486504,0.00076621264,0.0009895007,0.0009872823,0.00068809296,0.00047993838,0.9925511,0.0009840964,0.0005140609,0.000787546,0.00034733015
1635399,KQ2H11-36AS 3/8NPT X 3/8 TUBE,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,kq2h11 36as 3 8npt x 3 8 tube,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,0.00090491644,0.0007662561,0.0009895569,0.0009873384,0.000688132,0.00047996565,0.9926075,0.00092731416,0.0005140901,0.00078759075,0.00034734988
1635402,KQ2H07-00A 40912 STRAIGHT UNION,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,kq2h07 00a 40912 straight union,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,0.0009465539,0.00083247625,0.0011213956,0.00087239733,0.0007476006,0.0005214444,0.99206334,0.0010927047,0.0005585177,0.0008556546,0.0003879176
1635403,KQ2H11-00A 40976 STRAIGHT UNION,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,kq2h11 00a 40976 straight union,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,0.00089657784,0.0007885233,0.0010621883,0.00082633656,0.00070812885,0.00049391325,0.99248236,0.0010350122,0.00052902935,0.0008104778,0.00036743618
1635407,KQ2L07-34AS 1/8NPT X 40912 MALE ELBOW,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,kq2l07 34as 1 8npt x 40912 male elbow,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,0.0008713029,0.0007662944,0.0010322446,0.0008815534,0.0006881664,0.0004799896,0.992657,0.00096457684,0.0005141158,0.00078763004,0.000357078
1635408,KQ2L07-35AS MALE ELBOW,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,kq2l07 35as male elbow,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,0.00097511325,0.0006638166,0.0011552302,0.0009865855,0.0007701571,0.0005371774,0.99193245,0.0011230541,0.0005753692,0.00088147126,0.0003996218
1635411,KQ2L11-35AS 1/4NPT MALE ELBOW,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,kq2l11 35as 1 4npt male elbow,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,0.00097491324,0.00085741776,0.0011549932,0.0009863831,0.0007699991,0.0005370672,0.99172896,0.0011228237,0.00057525124,0.00088129047,0.00041090438
1635422,KQ2T07-00A 40912 UNION TEE,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,kq2t07 00a 40912 union tee,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,0.00091736886,0.0008068086,0.0010868197,0.0008454987,0.0007245499,0.0005193941,0.9922733,0.0010171562,0.0005412972,0.0008292722,0.00043848084
1952037,KQ2L13-37AS 1/2NPT X 40910 MALE ELBOW,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,kq2l13 37as 1 2npt x 40910 male elbow,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,0.0010126363,0.00075279485,0.0011073521,0.001105832,0.0007700462,0.0005371,0.9917896,0.0010793442,0.0005752864,0.0008813443,0.00038869772
1952063,"KQ2Y11-35AS FITTING, MALE RUN TEE",HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,kq2y11 35as fitting male run tee,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,0.0008831996,0.0005788835,0.0009658088,0.0009021476,0.00067161774,0.0004814497,0.9928912,0.00094149937,0.00050175266,0.00082656456,0.00035594284
1992360,"KQ2L01-32A FITTING, MALE ELBOW",HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,kq2l01 32a fitting male elbow,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,0.0009883166,0.00064778095,0.0010807577,0.0010095203,0.0007515526,0.0005496144,0.99205524,0.0010325244,0.00056147017,0.0009249409,0.0003983068
7976905,9606S-12-S25-36 MJIC X MDH ADAPTER,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,9606s 12 s25 36 mjic x mdh adapter,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,0.0010126403,0.0008574735,0.0011073565,0.0010073484,0.0007700492,0.0005371021,0.99179345,0.0010589733,0.00057528866,0.00088134775,0.0003989566
320974,1404-06-06 ADAPTER STRAIGHT MP-FPS,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,SWIVEL ADAPTERS,Motion,1404 06 06 adapter straight mp fps,hose and fittings,fittings pipe tube,fittings,swivel adapters,Gasses,0.010808698,0.010160448,0.021291617,0.011056489,0.008219334,0.0096494835,0.8934043,0.011540271,0.0063056494,0.010321219,0.0072425157
321137,1503-04-04-FG MP-FPS 45D,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,SWIVEL ADAPTERS,Motion,1503 04 04 fg mp fps 45d,hose and fittings,fittings pipe tube,fittings,swivel adapters,Gasses,0.010528793,0.009897339,0.020740252,0.010770173,0.008006484,0.009145746,0.89800847,0.0117144445,0.006142357,0.00978847,0.0052574095
321149,1503-06-06-FG MP-FPS 45D,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,SWIVEL ADAPTERS,Motion,1503 06 06 fg mp fps 45d,hose and fittings,fittings pipe tube,fittings,swivel adapters,Gasses,0.00988544,0.007470733,0.019943025,0.009368802,0.0078076487,0.009166165,0.9038704,0.011423519,0.005989815,0.009804255,0.005270168
321284,1501-04-04FG FITTING,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,SWIVEL ADAPTERS,Motion,1501 04 04fg fitting,hose and fittings,fittings pipe tube,fittings,swivel adapters,Gasses,0.010174697,0.007689338,0.020526588,0.009642948,0.008036108,0.009179586,0.9013312,0.011752939,0.0061650835,0.009824689,0.005676874
325338,5605-08-08-08-FG TEE FEMALE,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,PIPE FITTINGS,Motion,5605 08 08 08 fg tee female,hose and fittings,fittings pipe tube,fittings,pipe fittings,Gasses,0.0010185924,0.0007134094,0.0034153797,0.0009653588,0.0008044975,0.00083555595,0.9890659,0.001106208,0.00070105813,0.0009399073,0.00043413998
325707,5406-08-06 FITTING,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,PIPE FITTINGS,Motion,5406 08 06 fitting,hose and fittings,fittings pipe tube,fittings,pipe fittings,Gasses,0.00096328405,0.0006746724,0.0032299287,0.0010021977,0.0007608143,0.0008933109,0.9894593,0.0010460429,0.0006629912,0.00088887144,0.0004186307
325744,5406-12-08 REDUCER BUSHING MP-FP,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,PIPE FITTINGS,Motion,5406 12 08 reducer bushing mp fp,hose and fittings,fittings pipe tube,fittings,pipe fittings,Gasses,0.0009104165,0.0006376446,0.0030526617,0.00086283596,0.0007190588,0.00079667126,0.9900746,0.0009689905,0.0006266045,0.0008400879,0.0005104308
327170,5404-06-04 HEX NIPPLE,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,PIPE FITTINGS,Motion,5404 06 04 hex nipple,hose and fittings,fittings pipe tube,fittings,pipe fittings,Gasses,0.0010182603,0.0009213627,0.0034142663,0.0009650441,0.0008042352,0.0009187905,0.9887434,0.0011061943,0.00070082955,0.00096508366,0.00044252264
327243,5404-12-12 HEX NIPPLE MP-MP,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,PIPE FITTINGS,Motion,5404 12 12 hex nipple mp mp,hose and fittings,fittings pipe tube,fittings,pipe fittings,Gasses,0.00096583256,0.0006512975,0.0031621365,0.000987975,0.0007344549,0.00076280965,0.9898108,0.0010102141,0.000640021,0.0008813476,0.00039313626
333589,3220 X 4 X 2 BUSHING,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,PIPE FITTINGS,Motion,3220 x 4 x 2 bushing,hose and fittings,fittings pipe tube,fittings,pipe fittings,Gasses,0.0010803965,0.00072855206,0.003537219,0.0011335105,0.0008215736,0.0008302467,0.9886226,0.0011298298,0.0007159386,0.00095985754,0.0004403127
333692,3325 X 6 X 4 HEX NIPPLE,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,PIPE FITTINGS,Motion,3325 x 6 x 4 hex nipple,hose and fittings,fittings pipe tube,fittings,pipe fittings,Gasses,0.0009881554,0.0006663504,0.0032352216,0.0010367347,0.00075143005,0.0007593627,0.9895286,0.001032356,0.00065481383,0.00087790773,0.00046911516
333704,3326 X 4 CLOSE NIPPLE,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,PIPE FITTINGS,Motion,3326 x 4 close nipple,hose and fittings,fittings pipe tube,fittings,pipe fittings,Gasses,0.00096581853,0.0006512881,0.0031620907,0.0010132997,0.00073444424,0.0007421972,0.98979646,0.0010507724,0.0006400117,0.00085806294,0.00038555797
333710,3326 X 6 CLOSE NIPPLE,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,PIPE FITTINGS,Motion,3326 x 6 close nipple,hose and fittings,fittings pipe tube,fittings,pipe fittings,Gasses,0.0010219482,0.0006891384,0.0033458592,0.0010721887,0.0007771273,0.00078533083,0.98922473,0.0010905766,0.0006772067,0.0009079302,0.00040796513
333805,3500 X 4 ELBOW,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,PIPE FITTINGS,Motion,3500 x 4 elbow,hose and fittings,fittings pipe tube,fittings,pipe fittings,Gasses,0.0009658226,0.0006512909,0.0031621042,0.0009879649,0.0007344473,0.00076280185,0.98980063,0.001051284,0.0006400144,0.00085806655,0.0003855596
333846,3700 X 6 TEE,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,PIPE FITTINGS,Motion,3700 x 6 tee,hose and fittings,fittings pipe tube,fittings,pipe fittings,Gasses,0.00091044354,0.0006376635,0.0031335878,0.0008849929,0.00071908016,0.00074684137,0.990104,0.0010086148,0.0006266231,0.00084011286,0.00038804527
333853,3700 X 8 TEE,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,PIPE FITTINGS,Motion,3700 x 8 tee,hose and fittings,fittings pipe tube,fittings,pipe fittings,Gasses,0.00094260584,0.0006356345,0.0031236182,0.00094958115,0.0007167924,0.0007444649,0.99004376,0.0010047316,0.0006246298,0.00083744,0.00037675476
350593,DC2042L  FEMALE COUPLER,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,PIPE FITTINGS,Motion,dc2042l female coupler,hose and fittings,fittings pipe tube,fittings,pipe fittings,Gasses,0.0010543974,0.00071102014,0.0034940746,0.0011074971,0.00080180285,0.00083275774,0.988839,0.0011025926,0.00069870957,0.0009367591,0.0004214371
361503,BN 22 1/4 X 1/4 MALE INSERT,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,PIPE FITTINGS,Motion,bn 22 1 4 x 1 4 male insert,hose and fittings,fittings pipe tube,fittings,pipe fittings,Gasses,0.0010544077,0.00071102707,0.0034039733,0.0011660615,0.0008018107,0.0008102748,0.9888487,0.0011468519,0.00069871644,0.0009367683,0.00042144122
499371,AS2201F-N01-07S  FLOW CONTROL VALVE,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,PIPE FITTINGS,Motion,as2201f n01 07s flow control valve,hose and fittings,fittings pipe tube,fittings,pipe fittings,Gasses,0.0011112795,0.00096813095,0.0035875738,0.0011492159,0.00084505806,0.0009922258,0.9879189,0.0011858892,0.00073640316,0.0009872948,0.0005180414
1635400,KQ2H13-36AS 1/2 TUBE X 3/8 NPT,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,PIPE FITTINGS,Motion,kq2h13 36as 1 2 tube x 3 8 npt,hose and fittings,fittings pipe tube,fittings,pipe fittings,Gasses,0.00094250025,0.0008210929,0.0030426993,0.0010153552,0.00071671215,0.0007242783,0.9899329,0.0009658282,0.0006245599,0.00083734625,0.0003767126
1951993,"KQ2H06-00A FITTING, STR UNION",HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,PIPE FITTINGS,Motion,kq2h06 00a fitting str union,hose and fittings,fittings pipe tube,fittings,pipe fittings,Gasses,0.0009423925,0.00082099903,0.002916684,0.0009898517,0.0007166302,0.00085839815,0.9898197,0.0010265294,0.00062448846,0.00090028706,0.00038406768
1952003,"KQ2H10-00A FITTING, STR UNION",HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,PIPE FITTINGS,Motion,kq2h10 00a fitting str union,hose and fittings,fittings pipe tube,fittings,pipe fittings,Gasses,0.0009656559,0.00073856895,0.0031615584,0.0010189676,0.0007343206,0.0008299853,0.9896298,0.0010302786,0.00063990394,0.00085791847,0.00039306437
1952004,"KQ2H10-02AS FITTING, MALE CONNECTOR",HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,PIPE FITTINGS,Motion,kq2h10 02as fitting male connector,hose and fittings,fittings pipe tube,fittings,pipe fittings,Gasses,0.0009655534,0.0008411765,0.0031612227,0.0010833112,0.0007342426,0.0007419935,0.9895247,0.0010303633,0.000639836,0.00088109286,0.00039641597
1952008,"KQ2H12-00A FITTING, STR UNION",HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,PIPE FITTINGS,Motion,kq2h12 00a fitting str union,hose and fittings,fittings pipe tube,fittings,pipe fittings,Gasses,0.0009656367,0.00065116544,0.0031614953,0.0010563126,0.00073430594,0.00087957067,0.9896101,0.001030258,0.0006601727,0.00085790135,0.00039305654
